t_us,x_gal,y_gal,z_gal
45803058,-6.48416,-18.25998,983.13235
45813058,-6.48416,-18.40904,982.90876
45823058,-6.18603,-17.96186,982.98329
45833058,-6.48416,-17.96186,983.05782
45843058,-6.55869,-18.25998,982.90876
45853058,-6.55869,-18.11092,982.46158
45863058,-6.55869,-18.03639,982.46158
45873058,-6.63322,-17.88733,983.05782
45883058,-6.40963,-18.03639,983.13235
45893058,-6.55869,-18.11092,982.68517
45903058,-6.48416,-18.25998,983.13235
45913058,-6.48416,-18.25998,983.05782
45923058,-6.48416,-17.96186,982.68517
45933058,-6.55869,-18.25998,983.05782
45943058,-6.33510,-18.25998,983.35594
45953058,-6.55869,-17.88733,983.05782
45963058,-6.70775,-17.73827,982.98329
45973058,-6.48416,-18.11092,982.83423
45983058,-6.70775,-18.33451,982.98329
45993058,-6.55869,-18.18545,982.98329
46003058,-6.18603,-17.96186,982.83423
46013058,-6.48416,-18.40904,982.98329
46023058,-6.40963,-18.18545,983.05782
46033058,-6.40963,-18.18545,982.98329
46043058,-6.40963,-18.25998,983.13235
46053058,-6.18603,-17.96186,983.05782
46063058,-6.26057,-18.03639,983.05782
46073058,-6.63322,-18.18545,982.83423
46083058,-6.63322,-18.40904,983.28141
46093058,-6.03697,-18.18545,982.90876
46103058,-6.33510,-18.25998,982.90876
46113058,-6.40963,-18.25998,983.13235
46123058,-6.40963,-18.18545,983.13235
46133058,-6.33510,-17.96186,982.75970
46143058,-6.48416,-17.96186,982.75970
46153058,-6.40963,-18.03639,982.61064
46163058,-6.11150,-18.11092,983.35594
46173058,-6.63322,-18.03639,982.98329
46183058,-6.48416,-18.18545,982.75970
46193058,-6.48416,-17.88733,982.98329
46203058,-6.55869,-18.03639,983.28141
46213058,-6.48416,-18.40904,982.68517
46223058,-6.48416,-18.18545,982.61064
46233058,-6.26057,-18.03639,983.05782
46243058,-6.26057,-18.03639,983.05782
46253058,-6.48416,-18.40904,982.90876
46263058,-6.55869,-17.88733,982.98329
46273058,-6.70775,-18.03639,982.98329
46283058,-6.70775,-17.88733,982.90876
46293058,-6.40963,-18.33451,982.31252
46303058,-6.33510,-17.96186,982.68517
46313058,-6.55869,-17.88733,983.05782
46323058,-6.48416,-18.03639,982.98329
46333058,-6.26057,-18.11092,982.46158
46343058,-6.40963,-18.03639,982.68517
46353058,-6.48416,-17.88733,982.68517
46363058,-6.55869,-18.25998,983.28141
46373058,-6.48416,-17.81280,982.90876
46383058,-6.48416,-17.81280,982.98329
46393058,-6.33510,-18.33451,982.83423
46403058,-6.48416,-18.03639,983.28141
46413058,-6.63322,-18.25998,982.68517
46423058,-6.40963,-18.18545,983.05782
46433058,-6.33510,-18.25998,982.98329
46443058,-6.55869,-18.40904,982.83423
46453058,-6.26057,-18.18545,983.05782
46463058,-6.40963,-18.03639,983.13235
46473058,-6.33510,-18.11092,982.83423
46483058,-6.40963,-17.88733,982.90876
46493058,-6.55869,-18.11092,982.75970
46503058,-6.40963,-17.96186,982.75970
46513058,-6.55869,-18.33451,982.53611
46523058,-6.48416,-18.40904,983.13235
46533058,-6.55869,-17.66374,982.98329
46543058,-6.55869,-18.11092,982.68517
46553058,-6.48416,-18.25998,982.61064
46563058,-6.33510,-18.11092,982.98329
46573058,-6.70775,-18.03639,982.90876
46583058,-6.26057,-18.33451,982.83423
46593058,-6.63322,-18.25998,982.46158
46603058,-6.55869,-18.25998,982.68517
46613058,-6.48416,-17.81280,982.83423
46623058,-6.33510,-18.25998,982.83423
46633058,-6.48416,-17.81280,982.90876
46643058,-6.26057,-18.03639,983.05782
46653058,-6.48416,-17.88733,982.98329
46663058,-6.40963,-18.03639,982.83423
46673058,-6.48416,-18.18545,982.98329
46683058,-6.48416,-18.33451,982.68517
46693058,-6.48416,-17.88733,982.83423
46703058,-6.40963,-18.18545,982.98329
46713058,-6.63322,-18.25998,983.05782
46723058,-6.33510,-18.40904,982.90876
46733058,-6.78228,-18.03639,982.68517
46743058,-6.40963,-18.11092,982.98329
46753058,-6.55869,-17.73827,982.98329
46763058,-6.48416,-17.96186,983.05782
46773058,-6.48416,-17.66374,982.98329
46783058,-6.26057,-18.48357,982.90876
46793058,-6.55869,-18.03639,982.90876
46803058,-6.40963,-18.18545,982.90876
46813058,-6.55869,-18.03639,982.53611
46823058,-6.48416,-18.11092,982.98329
46833058,-6.40963,-18.11092,983.05782
46843058,-6.48416,-18.18545,982.61064
46853058,-6.55869,-18.25998,983.05782
46863058,-6.63322,-17.88733,982.90876
46873058,-6.40963,-18.03639,982.83423
46883058,-6.48416,-17.81280,982.75970
46893058,-6.70775,-18.03639,982.68517
46903058,-6.55869,-18.03639,982.98329
46913058,-6.63322,-18.11092,982.98329
46923058,-6.33510,-18.18545,982.83423
46933058,-6.40963,-17.96186,983.13235
46943058,-6.48416,-18.03639,983.05782
46953058,-6.48416,-18.03639,983.13235
46963058,-6.70775,-18.03639,982.98329
46973058,-6.63322,-17.96186,983.13235
46983058,-6.40963,-17.88733,983.05782
46993058,-6.33510,-18.03639,983.13235
47003058,-6.63322,-18.18545,982.90876
47013058,-6.48416,-18.25998,982.53611
47023058,-6.85681,-18.18545,983.13235
47033058,-6.78228,-18.18545,982.61064
47043058,-6.55869,-17.58921,983.05782
47053058,-6.40963,-18.11092,982.98329
47063058,-6.55869,-18.03639,982.83423
47073058,-6.55869,-17.96186,982.98329
47083058,-6.55869,-18.40904,983.35594
47093058,-6.33510,-18.40904,983.13235
47103058,-6.18603,-18.03639,982.90876
47113058,-6.55869,-18.03639,982.98329
47123058,-6.40963,-18.11092,983.20688
47133058,-6.48416,-18.25998,982.46158
47143058,-6.40963,-17.96186,982.83423
47153058,-6.40963,-18.03639,983.13235
47163058,-6.55869,-18.18545,982.98329
47173058,-6.40963,-18.25998,983.05782
47183058,-6.33510,-18.48357,982.90876
47193058,-6.63322,-18.18545,982.83423
47203058,-6.26057,-17.96186,983.20688
47213058,-6.40963,-18.11092,982.90876
47223058,-6.70775,-17.88733,983.28141
47233058,-6.55869,-17.96186,982.61064
47243058,-6.70775,-18.03639,982.68517
47253058,-6.63322,-18.11092,982.98329
47263058,-6.55869,-18.03639,983.13235
47273058,-6.70775,-18.11092,982.83423
47283058,-6.18603,-18.03639,982.90876
47293058,-6.48416,-18.18545,982.83423
47303058,-6.40963,-18.33451,982.98329
47313058,-6.48416,-18.25998,982.75970
47323058,-6.26057,-18.11092,982.68517
47333058,-6.48416,-18.25998,982.98329
47343058,-6.55869,-18.33451,982.68517
47353058,-6.33510,-18.33451,983.05782
47363058,-6.26057,-18.18545,982.61064
47373058,-6.48416,-18.03639,982.83423
47383058,-6.48416,-18.40904,983.05782
47393058,-6.48416,-18.11092,983.13235
47403058,-6.40963,-18.33451,982.98329
47413058,-6.26057,-17.96186,982.75970
47423058,-6.40963,-18.48357,983.05782
47433058,-6.70775,-18.11092,982.90876
47443058,-6.70775,-17.96186,982.83423
47453058,-6.33510,-17.96186,983.13235
47463058,-6.33510,-18.11092,982.61064
47473058,-6.55869,-17.88733,982.83423
47483058,-6.40963,-17.88733,983.13235
47493058,-6.55869,-18.18545,982.98329
47503058,-6.33510,-18.11092,982.68517
47513058,-6.55869,-17.88733,983.05782
47523058,-6.40963,-17.81280,983.13235
47533058,-6.40963,-18.11092,982.75970
47543058,-6.48416,-18.11092,982.46158
47553058,-6.18603,-17.51468,982.98329
47563058,-6.55869,-18.18545,982.53611
47573058,-6.48416,-18.03639,982.83423
47583058,-6.33510,-18.18545,982.68517
47593058,-6.33510,-18.11092,983.05782
47603058,-6.63322,-18.18545,983.05782
47613058,-6.70775,-18.03639,982.75970
47623058,-6.48416,-17.73827,982.90876
47633058,-6.40963,-18.11092,982.83423
47643058,-6.48416,-18.18545,982.83423
47653058,-6.40963,-17.96186,982.90876
47663058,-6.48416,-18.25998,982.98329
47673058,-6.48416,-18.11092,982.46158
47683058,-6.48416,-18.33451,982.53611
47693058,-6.40963,-18.11092,982.38705
47703058,-6.40963,-18.18545,982.98329
47713058,-6.40963,-17.96186,982.98329
47723058,-6.48416,-18.11092,983.35594
47733058,-6.40963,-17.88733,983.13235
47743058,-6.63322,-18.18545,983.13235
47753058,-6.33510,-18.11092,982.68517
47763058,-6.48416,-18.03639,983.05782
47773058,-6.63322,-17.96186,982.68517
47783058,-6.33510,-18.18545,983.13235
47793058,-6.55869,-18.18545,982.98329
47803058,-6.55869,-18.18545,982.83423
47813058,-6.40963,-17.96186,982.38705
47823058,-6.40963,-17.88733,982.75970
47833058,-6.33510,-18.25998,982.90876
47843058,-6.18603,-18.33451,982.61064
47853058,-6.26057,-17.88733,982.53611
47863058,-6.26057,-17.96186,982.98329
47873058,-6.48416,-17.96186,982.75970
47883058,-6.26057,-18.03639,983.05782
47893058,-6.55869,-18.33451,982.61064
47903058,-6.48416,-18.25998,982.90876
47913058,-6.55869,-18.25998,982.68517
47923058,-6.48416,-18.33451,982.83423
47933058,-6.48416,-18.25998,982.53611
47943058,-6.48416,-18.03639,982.68517
47953058,-6.70775,-18.03639,982.75970
47963058,-6.63322,-18.03639,983.28141
47973058,-6.33510,-17.96186,983.20688
47983058,-6.40963,-17.88733,982.90876
47993058,-6.33510,-18.03639,982.75970
48003058,-6.48416,-18.03639,982.98329
48013058,-6.48416,-18.03639,982.68517
48023058,-6.33510,-18.11092,982.61064
48033058,-6.63322,-17.81280,982.68517
48043058,-6.33510,-18.03639,982.90876
48053058,-6.55869,-18.03639,982.90876
48063058,-6.63322,-17.96186,982.68517
48073058,-6.55869,-18.40904,982.61064
48083058,-6.26057,-18.25998,982.61064
48093058,-6.26057,-17.88733,982.68517
48103058,-6.93134,-17.88733,982.38705
48113058,-6.70775,-18.18545,982.75970
48123058,-6.40963,-18.03639,982.83423
48133058,-6.18603,-18.11092,982.61064
48143058,-6.70775,-18.03639,982.68517
48153058,-6.40963,-18.40904,982.61064
48163058,-6.40963,-18.11092,983.05782
48173058,-6.18603,-17.81280,982.68517
48183058,-6.26057,-17.96186,982.98329
48193058,-6.40963,-18.33451,982.98329
48203058,-6.70775,-18.40904,982.68517
48213058,-6.33510,-17.81280,982.83423
48223058,-6.40963,-18.03639,982.90876
48233058,-6.48416,-18.03639,982.68517
48243058,-6.63322,-18.18545,983.05782
48253058,-6.40963,-18.25998,982.98329
48263058,-6.48416,-18.03639,982.90876
48273058,-6.70775,-18.18545,982.68517
48283058,-6.48416,-17.96186,983.28141
48293058,-6.48416,-17.96186,983.20688
48303058,-6.40963,-17.96186,983.13235
48313058,-6.03697,-18.11092,982.75970
48323058,-6.48416,-18.40904,982.75970
48333058,-6.33510,-18.11092,982.68517
48343058,-6.55869,-18.03639,982.75970
48353058,-6.48416,-18.03639,982.61064
48363058,-6.33510,-18.18545,982.90876
48373058,-6.40963,-18.33451,982.75970
48383058,-6.40963,-18.18545,983.20688
48393058,-6.63322,-18.33451,983.05782
48403058,-6.40963,-18.40904,982.98329
48413058,-6.55869,-18.18545,983.05782
48423058,-6.55869,-18.18545,982.75970
48433058,-6.40963,-18.03639,982.98329
48443058,-6.48416,-17.96186,982.90876
48453058,-6.33510,-18.18545,982.83423
48463058,-6.40963,-18.03639,983.13235
48473058,-6.63322,-18.11092,982.68517
48483058,-6.55869,-18.25998,982.90876
48493058,-6.40963,-18.33451,982.75970
48503058,-6.55869,-18.18545,982.98329
48513058,-6.33510,-17.96186,982.61064
48523058,-6.33510,-18.25998,982.61064
48533058,-6.63322,-18.25998,982.98329
48543058,-6.26057,-17.96186,982.75970
48553058,-6.48416,-17.88733,982.68517
48563058,-6.18603,-18.25998,983.28141
48573058,-6.55869,-18.25998,982.83423
48583058,-6.63322,-17.88733,982.90876
48593058,-6.48416,-18.18545,982.83423
48603058,-6.33510,-18.11092,982.90876
48613058,-6.40963,-17.96186,982.53611
48623058,-6.63322,-18.03639,982.98329
48633058,-6.26057,-18.40904,982.75970
48643058,-6.63322,-17.96186,983.13235
48653058,-6.48416,-18.18545,982.75970
48663058,-6.40963,-17.81280,982.90876
48673058,-6.40963,-18.03639,983.13235
48683058,-6.55869,-17.96186,982.83423
48693058,-6.40963,-17.96186,982.53611
48703058,-6.40963,-18.11092,982.83423
48713058,-6.55869,-18.11092,982.83423
48723058,-6.26057,-17.96186,982.31252
48733058,-6.33510,-18.11092,982.83423
48743058,-6.48416,-18.25998,982.75970
48753058,-6.55869,-17.96186,983.28141
48763058,-6.33510,-18.25998,982.61064
48773058,-6.55869,-18.11092,982.46158
48783058,-6.26057,-18.33451,982.90876
48793058,-6.55869,-18.33451,983.35594
48803058,-6.48416,-18.33451,982.83423
48813058,-6.48416,-18.18545,982.83423
48823058,-6.93134,-17.96186,983.05782
48833058,-6.26057,-18.55810,982.83423
48843058,-6.40963,-18.25998,982.75970
48853058,-6.63322,-18.11092,982.90876
48863058,-6.40963,-18.18545,982.83423
48873058,-6.40963,-17.81280,982.75970
48883058,-6.18603,-18.25998,982.90876
48893058,-6.55869,-18.11092,982.98329
48903058,-6.18603,-18.33451,983.05782
48913058,-6.55869,-18.33451,983.05782
48923058,-6.55869,-18.33451,982.68517
48933058,-6.18603,-18.18545,982.83423
48943058,-6.40963,-18.11092,982.83423
48953058,-6.63322,-17.96186,982.38705
48963058,-6.40963,-18.03639,982.90876
48973058,-6.33510,-18.25998,983.05782
48983058,-6.55869,-18.03639,982.68517
48993058,-6.33510,-18.18545,982.83423
49003058,-6.63322,-18.40904,983.05782
49013058,-6.11150,-17.96186,983.05782
49023058,-6.70775,-18.03639,982.75970
49033058,-6.55869,-18.18545,983.20688
49043058,-6.63322,-18.11092,983.13235
49053058,-6.70775,-18.40904,983.20688
49063058,-6.78228,-18.11092,982.90876
49073058,-6.33510,-17.96186,983.05782
49083058,-6.40963,-18.03639,982.98329
49093058,-6.40963,-18.11092,982.68517
49103058,-6.48416,-17.88733,982.83423
49113058,-6.78228,-18.18545,982.98329
49123058,-6.55869,-18.33451,982.98329
49133058,-6.26057,-17.73827,983.05782
49143058,-6.48416,-17.96186,982.83423
49153058,-6.63322,-18.18545,982.68517
49163058,-6.55869,-18.18545,982.83423
49173058,-6.63322,-17.81280,982.75970
49183058,-6.63322,-18.03639,982.46158
49193058,-6.40963,-18.33451,983.05782
49203058,-6.55869,-18.11092,982.90876
49213058,-6.26057,-18.03639,983.13235
49223058,-6.55869,-18.03639,983.05782
49233058,-6.55869,-17.81280,982.83423
49243058,-6.26057,-18.11092,982.75970
49253058,-6.40963,-18.18545,982.68517
49263058,-6.40963,-18.25998,983.20688
49273058,-6.40963,-18.18545,982.61064
49283058,-6.40963,-18.03639,982.68517
49293058,-6.70775,-18.33451,983.20688
49303058,-6.40963,-18.40904,982.98329
49313058,-6.48416,-17.81280,983.28141
49323058,-6.55869,-18.18545,982.53611
49333058,-6.40963,-18.11092,982.90876
49343058,-6.55869,-18.18545,982.75970
49353058,-6.48416,-17.96186,982.90876
49363058,-6.55869,-18.25998,982.75970
49373058,-6.55869,-17.96186,983.20688
49383058,-6.63322,-18.11092,982.98329
49393058,-6.70775,-18.11092,982.90876
49403058,-6.33510,-18.25998,982.83423
49413058,-6.33510,-18.11092,982.90876
49423058,-6.55869,-18.33451,982.46158
49433058,-6.48416,-18.03639,982.90876
49443058,-6.48416,-18.25998,982.68517
49453058,-6.33510,-18.03639,983.28141
49463058,-6.55869,-18.11092,982.75970
49473058,-6.63322,-17.96186,982.75970
49483058,-6.55869,-18.11092,983.28141
49493058,-6.40963,-18.40904,982.75970
49503058,-6.55869,-17.81280,982.75970
49513058,-6.70775,-17.88733,982.90876
49523058,-6.55869,-18.25998,982.83423
49533058,-6.33510,-18.03639,982.75970
49543058,-6.63322,-17.96186,982.90876
49553058,-6.48416,-18.33451,982.90876
49563058,-6.18603,-18.18545,982.98329
49573058,-6.33510,-18.11092,982.83423
49583058,-6.40963,-18.03639,982.98329
49593058,-6.40963,-18.18545,982.83423
49603058,-6.48416,-18.33451,983.05782
49613058,-6.70775,-18.18545,982.98329
49623058,-6.63322,-18.40904,982.90876
49633058,-6.55869,-18.11092,982.68517
49643058,-6.33510,-18.25998,982.83423
49653058,-6.55869,-17.96186,982.53611
49663058,-6.40963,-18.55810,983.05782
49673058,-6.63322,-18.03639,983.05782
49683058,-6.48416,-18.40904,982.75970
49693058,-6.48416,-18.18545,982.98329
49703058,-6.55869,-18.18545,982.90876
49713058,-6.33510,-18.33451,982.90876
49723058,-6.33510,-17.96186,982.98329
49733058,-6.33510,-18.55810,983.35594
49743058,-6.33510,-18.11092,982.83423
49753058,-6.48416,-18.11092,982.90876
49763058,-6.48416,-18.03639,982.98329
49773058,-6.55869,-18.11092,982.75970
49783058,-6.55869,-18.11092,983.28141
49793058,-6.48416,-18.03639,982.68517
49803058,-6.55869,-18.11092,982.75970
49813058,-6.40963,-18.11092,983.13235
49823058,-6.48416,-18.48357,982.90876
49833058,-6.26057,-18.03639,982.68517
49843058,-6.40963,-17.81280,983.05782
49853058,-6.70775,-18.25998,982.83423
49863058,-6.33510,-18.40904,982.98329
49873058,-6.26057,-18.03639,982.68517
49883058,-6.40963,-18.03639,982.98329
49893058,-6.26057,-18.11092,982.90876
49903058,-6.55869,-18.25998,983.13235
49913058,-6.40963,-18.25998,982.75970
49923058,-6.78228,-18.18545,983.05782
49933058,-6.11150,-18.18545,982.83423
49943058,-6.40963,-17.96186,982.68517
49953058,-6.26057,-18.18545,982.75970
49963058,-6.48416,-17.88733,983.28141
49973058,-6.48416,-17.96186,982.75970
49983058,-6.26057,-18.03639,982.90876
49993058,-6.33510,-17.96186,982.90876
50003058,-6.55869,-18.03639,982.83423
50013058,-6.33510,-17.96186,982.53611
50023058,-6.40963,-18.11092,982.98329
50033058,-6.55869,-18.18545,982.90876
50043058,-6.33510,-18.18545,983.35594
50053058,-6.33510,-18.18545,982.90876
50063058,-6.33510,-18.18545,982.83423
50073058,-6.55869,-18.11092,982.98329
50083058,-6.55869,-18.33451,983.05782
50093058,-6.18603,-18.11092,982.90876
50103058,-6.48416,-17.96186,982.68517
50113058,-6.63322,-17.88733,982.75970
50123058,-6.40963,-18.03639,982.61064
50133058,-6.55869,-18.33451,982.83423
50143058,-6.40963,-17.96186,983.13235
50153058,-6.40963,-18.11092,982.83423
50163058,-6.55869,-18.03639,983.05782
50173058,-6.26057,-17.88733,982.68517
50183058,-6.18603,-18.03639,983.20688
50193058,-6.33510,-18.18545,982.75970
50203058,-6.55869,-17.96186,982.83423
50213058,-6.70775,-18.18545,983.05782
50223058,-6.48416,-17.81280,982.90876
50233058,-6.70775,-17.96186,982.98329
50243058,-6.40963,-18.18545,983.05782
50253058,-6.33510,-18.03639,982.98329
50263058,-6.48416,-18.40904,982.98329
50273058,-6.40963,-17.88733,982.68517
50283058,-6.33510,-17.88733,982.98329
50293058,-6.63322,-18.40904,982.61064
50303058,-6.33510,-18.25998,983.13235
50313058,-6.40963,-18.18545,982.75970
50323058,-6.63322,-17.96186,983.28141
50333058,-6.48416,-18.40904,982.98329
50343058,-6.55869,-18.11092,983.05782
50353058,-6.40963,-17.73827,982.68517
50363058,-6.55869,-17.73827,982.98329
50373058,-6.48416,-18.11092,983.13235
50383058,-6.70775,-18.25998,982.61064
50393058,-6.55869,-17.96186,982.83423
50403058,-6.18603,-18.11092,982.90876
50413058,-6.33510,-18.33451,983.35594
50423058,-6.55869,-18.03639,982.98329
50433058,-6.40963,-17.96186,982.83423
50443058,-6.48416,-18.33451,983.05782
50453058,-6.48416,-17.96186,982.75970
50463058,-6.63322,-17.96186,982.61064
50473058,-6.18603,-18.25998,982.83423
50483058,-6.55869,-18.11092,983.13235
50493058,-6.26057,-18.03639,982.98329
50503058,-6.55869,-18.18545,982.75970
50513058,-6.48416,-18.25998,983.20688
50523058,-6.48416,-18.03639,982.98329
50533058,-6.40963,-18.18545,982.68517
50543058,-6.48416,-17.88733,983.20688
50553058,-6.63322,-17.96186,983.28141
50563058,-6.40963,-18.18545,982.75970
50573058,-6.26057,-18.11092,982.53611
50583058,-6.63322,-18.11092,982.90876
50593058,-6.33510,-18.25998,982.98329
50603058,-6.63322,-17.88733,982.53611
50613058,-6.40963,-17.88733,982.90876
50623058,-6.70775,-18.18545,982.90876
50633058,-6.33510,-18.11092,983.20688
50643058,-6.26057,-18.03639,982.90876
50653058,-6.70775,-17.88733,982.61064
50663058,-6.78228,-18.11092,983.13235
50673058,-6.48416,-18.25998,983.05782
50683058,-6.48416,-17.88733,982.46158
50693058,-6.11150,-17.81280,983.05782
50703058,-6.63322,-18.25998,982.98329
50713058,-6.26057,-18.11092,982.61064
50723058,-6.33510,-17.73827,983.05782
50733058,-6.40963,-18.18545,982.75970
50743058,-6.48416,-18.25998,982.68517
50753058,-6.63322,-18.18545,982.83423
50763058,-6.55869,-18.25998,982.90876
50773058,-6.33510,-18.25998,982.98329
50783058,-6.48416,-18.25998,982.68517
50793058,-6.40963,-17.96186,983.05782
50803058,-6.78228,-18.11092,982.90876
50813058,-6.26057,-18.25998,982.83423
50823058,-6.63322,-18.18545,983.05782
50833058,-6.70775,-18.18545,982.90876
50843058,-6.33510,-18.40904,982.90876
50853058,-6.55869,-17.96186,983.05782
50863058,-6.40963,-17.73827,983.05782
50873058,-6.40963,-18.40904,982.83423
50883058,-6.40963,-18.18545,983.05782
50893058,-6.48416,-18.33451,983.20688
50903058,-6.33510,-18.03639,982.83423
50913058,-6.63322,-18.11092,983.20688
50923058,-6.33510,-18.18545,983.28141
50933058,-5.96244,-17.96186,982.83423
50943058,-6.40963,-17.88733,982.61064
50953058,-6.40963,-18.03639,982.90876
50963058,-6.26057,-17.88733,983.20688
50973058,-6.48416,-18.33451,982.75970
50983058,-6.55869,-18.33451,983.28141
50993058,-6.63322,-18.11092,983.20688
